synonym_concept_id,synonym_name,synonym_concept_code,synonym_vocabulary_id,language_concept_id
,2-Hydroxy-delta-Glutaric acid,2889-31-8,Toxin,4180186
,D-2-Hydroxyglutarate,2889-31-8,Toxin,4180186
,D-a-Hydroxyglutarate,2889-31-8,Toxin,4180186
,D-a-Hydroxyglutaric acid,2889-31-8,Toxin,4180186
,delta-2-Hydroxyglutarate,2889-31-8,Toxin,4180186
,delta-2-Hydroxyglutaric acid,2889-31-8,Toxin,4180186
,delta-alpha-Hydroxyglutarate,2889-31-8,Toxin,4180186
,delta-alpha-Hydroxyglutaric acid,2889-31-8,Toxin,4180186
,Pyraclostrobine,175013-18-0,Toxin,4180186
,'2,2',3,4,4',6-Hexachloro-1,1'-biphenyl',56030-56-9,Toxin,4180186
,'2,2',3,4,4',6-PCB',56030-56-9,Toxin,4180186
,PCB 139,56030-56-9,Toxin,4180186
,(AlphaE)-2-6-(2-cyanophenoxy)-4-pyrimidinyloxy-alpha-(methoxymethylene) benzeneacetic acid methyl ester,131860-33-8,Toxin,4180186
,Methyl (e)-2-2-6-(2-cyanophenoxy)pyrimidin-4-yloxyphenyl-3-methoxyacrylate,131860-33-8,Toxin,4180186
,10-(2(1-Methyl-2-piperidyl)ethyl)-2-(methylsulfinyl)phenothiazine,5588-33-0,Toxin,4180186
,10-(2-(1-Methyl-2-piperidyl)ethyl)-2-methylsulfinyl phenothiazine,5588-33-0,Toxin,4180186
,2-Methanesulfinyl-10-2-(1-methyl-piperidin-2-yl)-ethyl-10H-phenothiazine,5588-33-0,Toxin,4180186
,Lidanar,5588-33-0,Toxin,4180186
,Lidanil,5588-33-0,Toxin,4180186
,Mesoridazina,5588-33-0,Toxin,4180186
,Mesoridazinum,5588-33-0,Toxin,4180186
,Serentil,5588-33-0,Toxin,4180186
,Thioridazien Thiomethyl Sulfoxide,5588-33-0,Toxin,4180186
,Thioridazine Monosulfoxide Analog,5588-33-0,Toxin,4180186
,Thioridazine Thiomethyl Sulfoxide,5588-33-0,Toxin,4180186
,thioridazine-2-sulfoxide,5588-33-0,Toxin,4180186
,TPS-23,5588-33-0,Toxin,4180186
,TPS23,5588-33-0,Toxin,4180186
,Chlorine,7782-50-5,Toxin,4180186
,Cl,7782-50-5,Toxin,4180186
,Cl2,7782-50-5,Toxin,4180186
,Diatomic chlorine,7782-50-5,Toxin,4180186
,Dichlorine,7782-50-5,Toxin,4180186
,Molecular chlorine,7782-50-5,Toxin,4180186
,HgO,21908-53-2,Toxin,4180186
,Kankerex,21908-53-2,Toxin,4180186
,Mercuric oxide,21908-53-2,Toxin,4180186
,Mercuric oxide (red),21908-53-2,Toxin,4180186
,Mercuric oxide red,21908-53-2,Toxin,4180186
,Mercuric oxide yellow,21908-53-2,Toxin,4180186
,'Mercuric oxide, red',21908-53-2,Toxin,4180186
,'Mercuric oxide, red and yellow',21908-53-2,Toxin,4180186
,'Mercuric oxide, yellow',21908-53-2,Toxin,4180186
,'Mercuric oxide,red',21908-53-2,Toxin,4180186
,Mercury monoxide,21908-53-2,Toxin,4180186
,Mercury oxide,21908-53-2,Toxin,4180186
,Mercury(2+) oxide,21908-53-2,Toxin,4180186
,Mercury(II) oxide red,21908-53-2,Toxin,4180186
,Mercury(II) oxide yellow,21908-53-2,Toxin,4180186
,'Mercury(II)oxide, yellow',21908-53-2,Toxin,4180186
,Natural montroydite,21908-53-2,Toxin,4180186
,Red mercuric oxide,21908-53-2,Toxin,4180186
,Red oxide of mercury,21908-53-2,Toxin,4180186
,Santar,21908-53-2,Toxin,4180186
,Santar m,21908-53-2,Toxin,4180186
,Yellow mercuric oxide,21908-53-2,Toxin,4180186
,Yellow oxide of mercury,21908-53-2,Toxin,4180186
,'(6alpha)-17-(Acetyloxy)-6-methylpreg-4-ene-3,20-dione',71-58-9,Toxin,4180186
,17-Acetoxy-6alpha-methylprogesterone,71-58-9,Toxin,4180186
,17-Acetoxy-6\u03b1-methylprogesterone,71-58-9,Toxin,4180186
,17alpha-Hydroxy-6alpha-methylprogesterone acetate,71-58-9,Toxin,4180186
,17\u03b1-hydroxy-6\u03b1-methylprogesterone acetate,71-58-9,Toxin,4180186
,6-alpha-Methyl-17-alpha-acetoxyprogesterone,71-58-9,Toxin,4180186
,6-alpha-Methyl-17-alpha-hydroxyprogesterone acetate,71-58-9,Toxin,4180186
,6alpha-Methyl-17-acetoxy progesterone,71-58-9,Toxin,4180186
,6alpha-Methyl-17alpha-hydroxyprogesterone acetate,71-58-9,Toxin,4180186
,'6alpha-Methyl-4-pregnene-3,20-dion-17alpha-ol acetate',71-58-9,Toxin,4180186
,6\u03b1-Methyl-17-acetoxy progesterone,71-58-9,Toxin,4180186
,6\u03b1-Methyl-17\u03b1-hydroxyprogesterone acetate,71-58-9,Toxin,4180186
,Depo-provera,71-58-9,Toxin,4180186
,Depo-subq provera 104,71-58-9,Toxin,4180186
,Makena,71-58-9,Toxin,4180186
,Medroxyacetate progesterone,71-58-9,Toxin,4180186
,Medroxyprogesterone 17-acetate,71-58-9,Toxin,4180186
,Medroxyprogesterone acetate,71-58-9,Toxin,4180186
,Medroxyprogesterone acetic acid,71-58-9,Toxin,4180186
,Methylacetoxyprogesterone,71-58-9,Toxin,4180186
,Metigestrona,71-58-9,Toxin,4180186
,MPA,71-58-9,Toxin,4180186
,Provera,71-58-9,Toxin,4180186
,5-(Di-2-chloroethyl)aminouracil,66-75-1,Toxin,4180186
,5-Aminouracil mustard,66-75-1,Toxin,4180186
,'5-N,N-Bis(2-chloroethyl)aminouracil',66-75-1,Toxin,4180186
,'5-Bis(2-chloroethyl)amino-2,4(1H,3H)-pyrimidinedione',66-75-1,Toxin,4180186
,5-Di(beta-chloroethyl)aminouracil,66-75-1,Toxin,4180186
,Aminouracil mustard,66-75-1,Toxin,4180186
,Uracil nitrogen mustard,66-75-1,Toxin,4180186
,Uranium boride (UB2),12007-36-2,Toxin,4180186
,Uranium diboride,12007-36-2,Toxin,4180186
,'10,11-Dihydro-10-oxo-5H-dibenz(b,F)azepine-5-carboxamide',28721-07-5,Toxin,4180186
,Actinium,28721-07-5,Toxin,4180186
,Barzepin,28721-07-5,Toxin,4180186
,Carbox,28721-07-5,Toxin,4180186
,Deprectal,28721-07-5,Toxin,4180186
,Lonazet,28721-07-5,Toxin,4180186
,OCBZ,28721-07-5,Toxin,4180186
,Oxalepsy,28721-07-5,Toxin,4180186
,Oxcarbamazepine,28721-07-5,Toxin,4180186
,Oxcarbazepina,28721-07-5,Toxin,4180186
,Oxcarbazepinum,28721-07-5,Toxin,4180186
,Oxetol,28721-07-5,Toxin,4180186
,Oxpin,28721-07-5,Toxin,4180186
,Oxrate,28721-07-5,Toxin,4180186
,Oxtellar xr,28721-07-5,Toxin,4180186
,Oxypine,28721-07-5,Toxin,4180186
,Pharozepine,28721-07-5,Toxin,4180186
,Prolepsi,28721-07-5,Toxin,4180186
,Timox,28721-07-5,Toxin,4180186
,Trexapin,28721-07-5,Toxin,4180186
,Trileptal,28721-07-5,Toxin,4180186
,Trileptin,28721-07-5,Toxin,4180186
,Bis(acetato)cobalt,71-48-7,Toxin,4180186
,Cobalt acetate,71-48-7,Toxin,4180186
,Cobalt di(acetate),71-48-7,Toxin,4180186
,Cobalt diacetate,71-48-7,Toxin,4180186
,Cobalt(2+) acetate,71-48-7,Toxin,4180186
,Cobalt(2+) diacetate,71-48-7,Toxin,4180186
,Cobalt(II) acetic acid,71-48-7,Toxin,4180186
,Cobaltous acetate,71-48-7,Toxin,4180186
,Cobaltous diacetate,71-48-7,Toxin,4180186
,(+-)-Bupivacaine,2180-92-9,Toxin,4180186
,(RS)-bupivacaine,2180-92-9,Toxin,4180186
,'1-Butyl-2',6'-pipecoloxylidide',2180-92-9,Toxin,4180186
,'1-Butyl-N-(2,6-dimethylphenyl)-2-piperidinecarboxamide',2180-92-9,Toxin,4180186
,Bloqueina,2180-92-9,Toxin,4180186
,Bupivacaina,2180-92-9,Toxin,4180186
,Bupivacaine HCL,2180-92-9,Toxin,4180186
,Bupivacaine HCL KIT,2180-92-9,Toxin,4180186
,Bupivacainum,2180-92-9,Toxin,4180186
,Bupivan,2180-92-9,Toxin,4180186
,Carbostesin,2180-92-9,Toxin,4180186
,CBupivacaine,2180-92-9,Toxin,4180186
,'dl-1-Butyl-2',6'-pipecoloxylidide',2180-92-9,Toxin,4180186
,DL-Bupivacaine,2180-92-9,Toxin,4180186
,DUR-843,2180-92-9,Toxin,4180186
,EXPAREL,2180-92-9,Toxin,4180186
,LAC-43,2180-92-9,Toxin,4180186
,Marcain,2180-92-9,Toxin,4180186
,Marcaina,2180-92-9,Toxin,4180186
,Marcaine,2180-92-9,Toxin,4180186
,Racemic bupivacaine,2180-92-9,Toxin,4180186
,Sensorcaine,2180-92-9,Toxin,4180186
,Sensorcaine-MPF,2180-92-9,Toxin,4180186
,Vivacaine,2180-92-9,Toxin,4180186
,Disilver selenite,7784-05-6,Toxin,4180186
,Silver(I) selenite,7784-05-6,Toxin,4180186
,RBBR,7789-39-1,Toxin,4180186
,Rubidium bromide (RBBR),7789-39-1,Toxin,4180186
,Rubidium-bromid,7789-39-1,Toxin,4180186
,(-)-cis-Rotenone,83-79-4,Toxin,4180186
,(-)-Rotenone,83-79-4,Toxin,4180186
,'1,2,12,12a-Tetrahydro-8,9-dimethoxy-2-(1-methylethenyl)-1benzopyrano3,4-bfuro2,3-h1benzopyran-6(6aH)-one',83-79-4,Toxin,4180186
,Dactinol,83-79-4,Toxin,4180186
,Derrin,83-79-4,Toxin,4180186
,'Derris, JMAF',83-79-4,Toxin,4180186
,Dri-kil,83-79-4,Toxin,4180186
,Nicouline,83-79-4,Toxin,4180186
,Noxfish,83-79-4,Toxin,4180186
,Paraderil,83-79-4,Toxin,4180186
,Tubotoxin,83-79-4,Toxin,4180186
,Ammonium isothiocyanate,1762-95-4,Toxin,4180186
,Ammonium rhodanate,1762-95-4,Toxin,4180186
,Ammonium rhodanide,1762-95-4,Toxin,4180186
,Ammonium sulfocyanate,1762-95-4,Toxin,4180186
,Ammonium sulfocyanide,1762-95-4,Toxin,4180186
,'Ammonium thiocyanate, ammonium thiosulfate solution',1762-95-4,Toxin,4180186
,Ammonium thiocyanic acid,1762-95-4,Toxin,4180186
,Ammoniumrhodanid,1762-95-4,Toxin,4180186
,NH4NCS,1762-95-4,Toxin,4180186
,Rhodanid,1762-95-4,Toxin,4180186
,'Rhodanine, ammonium salt',1762-95-4,Toxin,4180186
,Thiocyanic acid,1762-95-4,Toxin,4180186
,Thiocyanic acid ammonium salt,1762-95-4,Toxin,4180186
,'Thiocyanic acid, ammonium salt',1762-95-4,Toxin,4180186
,Trans-aid,1762-95-4,Toxin,4180186
,Weedazol tl,1762-95-4,Toxin,4180186
,1H-Indol-3-yl hydrogen sulfate,487-94-5,Toxin,4180186
,1H-Indol-3-yl hydrogen sulphate,487-94-5,Toxin,4180186
,3-Indoxyl sulfate,487-94-5,Toxin,4180186
,3-Indoxyl sulphate,487-94-5,Toxin,4180186
,3-Indoxylsulfuric acid,487-94-5,Toxin,4180186
,Indol-3-ol,487-94-5,Toxin,4180186
,Indol-3-yl sulfate,487-94-5,Toxin,4180186
,Indol-3-yl sulphate,487-94-5,Toxin,4180186
,Indoxyl sulfic acid,487-94-5,Toxin,4180186
,Indoxyl sulphate,487-94-5,Toxin,4180186
,Indoxyl sulphic acid,487-94-5,Toxin,4180186
,Indoxylsulfuric acid,487-94-5,Toxin,4180186
,6-Cyclohexyl-1-hydroxy-4-methyl-2(1H)-pyridinone,29342-05-0,Toxin,4180186
,Batrafen,29342-05-0,Toxin,4180186
,Ciclodan,29342-05-0,Toxin,4180186
,Ciclopirox Olamin,29342-05-0,Toxin,4180186
,Ciclopirox-Olamin,29342-05-0,Toxin,4180186
,Ciclopiroxolamine,29342-05-0,Toxin,4180186
,Ciclopiroxum,29342-05-0,Toxin,4180186
,CNL8,29342-05-0,Toxin,4180186
,HOE 296b,29342-05-0,Toxin,4180186
,HOE-296b,29342-05-0,Toxin,4180186
,Loprox,29342-05-0,Toxin,4180186
,Mycoster,29342-05-0,Toxin,4180186
,Penlac,29342-05-0,Toxin,4180186
,Stieprox,29342-05-0,Toxin,4180186
,'1,2,3-Propanetricarboxylic acid, 2-acetoxy-, tributyl ester',77-90-7,Toxin,4180186
,'2-Acetoxy-1,2, 3-propanetricarboxylic acid tributyl ester',77-90-7,Toxin,4180186
,'2-Acetoxy-1,2,3-propanetricarboxylic acid tributyl ester',77-90-7,Toxin,4180186
,2-Acetyltributylcitrate,77-90-7,Toxin,4180186
,Acetyl butyl citrate,77-90-7,Toxin,4180186
,Acetyl tri-N-butyl citrate,77-90-7,Toxin,4180186
,Acetyl tributyl citric acid,77-90-7,Toxin,4180186
,'Acetylcitric acid, tributyl ester',77-90-7,Toxin,4180186
,Acetyltributyl citrate,77-90-7,Toxin,4180186
,ATBC,77-90-7,Toxin,4180186
,Blo-trol,77-90-7,Toxin,4180186
,'Citric acid, tributyl ester, acetate',77-90-7,Toxin,4180186
,'Citric acid, tributyl ester, acetate (8CI)',77-90-7,Toxin,4180186
,Citroflex a,77-90-7,Toxin,4180186
,Citroflex A 4,77-90-7,Toxin,4180186
,Estaflex,77-90-7,Toxin,4180186
,FEMA 3080,77-90-7,Toxin,4180186
,O-Acetylcitric acid tributyl ester,77-90-7,Toxin,4180186
,Pfizer citroflex A-4,77-90-7,Toxin,4180186
,'Tributyl 2-(acetyloxy)-1,2, 3-propanetricarboxylic acid',77-90-7,Toxin,4180186
,'Tributyl 2-(acetyloxy)-1,2,3-propanetricarboxylate',77-90-7,Toxin,4180186
,'Tributyl 2-(acetyloxy)-1,2,3-propanetricarboxylic acid',77-90-7,Toxin,4180186
,'Tributyl 2-acetoxy-1,2, 3-propanetricarboxylate',77-90-7,Toxin,4180186
,'Tributyl 2-acetoxy-1,2,3-propanetricarboxylate',77-90-7,Toxin,4180186
,'Tributyl 2-acetoxypropane-1,2,3-tricarboxylate',77-90-7,Toxin,4180186
,Tributyl 2-acetylcitrate,77-90-7,Toxin,4180186
,Tributyl acetyl citrate,77-90-7,Toxin,4180186
,Tributyl acetylcitrate,77-90-7,Toxin,4180186
,Tributyl acetylicitrate,77-90-7,Toxin,4180186
,Tributyl citrate acetate,77-90-7,Toxin,4180186
,Tributyl O-acetylcitrate,77-90-7,Toxin,4180186
,Uniplex 84,77-90-7,Toxin,4180186
,'1,2,6,8-tetrachloro dibenzo-p-dioxin',67323-56-2,Toxin,4180186
,'1,2,6,8-Tetrachlorodibenzo(b,e)(1,4)dioxin',67323-56-2,Toxin,4180186
,'1,2,6,8-Tetrachlorodibenzo-P-dioxin',67323-56-2,Toxin,4180186
,'1,2,6,8-TETRACHLORODIBENZO-P-DIOXIN',67323-56-2,Toxin,4180186
,'Dibenzo-p-dioxin, 1,2,6,8-tetrachloro',67323-56-2,Toxin,4180186
,Selenium(IV) oxide,7446-08-4,Toxin,4180186
,Selenous anhydride,7446-08-4,Toxin,4180186
,Ag,7440-22-4,Toxin,4180186
,Ag(1+),7440-22-4,Toxin,4180186
,Ag+,7440-22-4,Toxin,4180186
,Argentum,7440-22-4,Toxin,4180186
,Silver cation,7440-22-4,Toxin,4180186
,Silver ion (1+),7440-22-4,Toxin,4180186
,Silver metal,7440-22-4,Toxin,4180186
,Silver(0),7440-22-4,Toxin,4180186
,Silver(1+),7440-22-4,Toxin,4180186
,Silver(1+) ion,7440-22-4,Toxin,4180186
,Silver(I) cation,7440-22-4,Toxin,4180186
,1-Amino-4-hydroxybenzene,123-30-8,Toxin,4180186
,4-Amino-1-hydroxybenzene,123-30-8,Toxin,4180186
,4-Aminobenzenol,123-30-8,Toxin,4180186
,4-Hydroxyaniline,123-30-8,Toxin,4180186
,Activol,123-30-8,Toxin,4180186
,Aminophenol,123-30-8,Toxin,4180186
,Energol,123-30-8,Toxin,4180186
,Fouramine P,123-30-8,Toxin,4180186
,p-Aminophenol,123-30-8,Toxin,4180186
,p-Hydroxyaniline,123-30-8,Toxin,4180186
,p-Hydroxyphenylamine,123-30-8,Toxin,4180186
,Paramidophenol,123-30-8,Toxin,4180186
,Paranol,123-30-8,Toxin,4180186
,Heteropoda toxin,189120-72-7,Toxin,4180186
,Heteropoda toxin 2,189120-72-7,Toxin,4180186
,Heteropodatoxin-2,189120-72-7,Toxin,4180186
,HpTx,189120-72-7,Toxin,4180186
,HpTX2,189120-72-7,Toxin,4180186
,Caswell No. 915,557-41-5,Toxin,4180186
,'Formic acid, zinc salt',557-41-5,Toxin,4180186
,Zinc diformate,557-41-5,Toxin,4180186
,Zinc formate dihydrate,557-41-5,Toxin,4180186
,Zinc formic acid,557-41-5,Toxin,4180186
,Decavanadate,13721-39-6,Toxin,4180186
,Metavanadate,13721-39-6,Toxin,4180186
,Monovanadate,13721-39-6,Toxin,4180186
,Na3VO4,13721-39-6,Toxin,4180186
,Orthovanadate,13721-39-6,Toxin,4180186
,Sodium o-vanadate,13721-39-6,Toxin,4180186
,Sodium orthovanadic acid,13721-39-6,Toxin,4180186
,Sodium pervanadate,13721-39-6,Toxin,4180186
,sodium tetraoxidovanadate(3-),13721-39-6,Toxin,4180186
,sodium tetraoxovanadate(3-),13721-39-6,Toxin,4180186
,Sodium vanadate,13721-39-6,Toxin,4180186
,Sodium vanadate (ortho),13721-39-6,Toxin,4180186
,Sodium vanadate(V) (Na3VO4),13721-39-6,Toxin,4180186
,Sodium vanadate(V) (Na3VO4) (6CI),13721-39-6,Toxin,4180186
,Sodium vanadium oxide,13721-39-6,Toxin,4180186
,Sodium vanadium oxide (Na3VO4),13721-39-6,Toxin,4180186
,Trisodium orthovanadate,13721-39-6,Toxin,4180186
,Trisodium tetraoxovanadate,13721-39-6,Toxin,4180186
,Trisodium trioxido(oxo)vanadium,13721-39-6,Toxin,4180186
,Trisodium vanadate,13721-39-6,Toxin,4180186
,'Vanadate (vo4(3-)), trisodium',13721-39-6,Toxin,4180186
,'Vanadate(VO4(3-)), trisodium',13721-39-6,Toxin,4180186
,'Vanadate, sodium',13721-39-6,Toxin,4180186
,'Vanadic acid (H3vo4), sodium salt',13721-39-6,Toxin,4180186
,'Vanadic acid (H3vo4), trisodium salt',13721-39-6,Toxin,4180186
,'Vanadic acid (H3vo4), trisodium salt (8ci)',13721-39-6,Toxin,4180186
,'Vanadic acid, trisodium salt',13721-39-6,Toxin,4180186
,'2,2',3,3',5,6-Hexachloro-1,1'-biphenyl',52704-70-8,Toxin,4180186
,'2,2',3,3',5,6-PCB',52704-70-8,Toxin,4180186
,'2,2,'3,3',5,6-Hexachlorobiphenyl',52704-70-8,Toxin,4180186
,PCB 134,52704-70-8,Toxin,4180186
,'1,2,3,4,7,8-hexabromo-dibenzofuran',129880-08-6,Toxin,4180186
,'(5R-(5alpha,10 alpha,10aalpha,14aalpha,15balpha))-1,10,10a,14,14a,15b-Hexahydro-10,10a-dihydroxy-7-methoxy-2,2-dimethyl-5-(2-methyl-1-propenyl)-5H,12H-3,4-dioxa-5a,11a,15a-triaza cyclooct (1m) indeno (5,6-b)fluorene-11,15(2H,13H)-dione',12771-72-1,Toxin,4180186
,TR1,12771-72-1,Toxin,4180186
,Verruculogen TR 1,12771-72-1,Toxin,4180186
,(-)-Podophyllotoxin,477-47-4,Toxin,4180186
,'9-HYDROXY-5-(3,4,5-trimethoxyphenyl)-5,8,8a,9-tetrahydrofuro3',4':6,7naphtho2,3-D1,3dioxol-6(5ah)-one',477-47-4,Toxin,4180186
,Condylox,477-47-4,Toxin,4180186
,Podophyllinic acid lactone,477-47-4,Toxin,4180186
,Podophyllotoxin,477-47-4,Toxin,4180186
,Podophyllotoxin 7,477-47-4,Toxin,4180186
,PPT,477-47-4,Toxin,4180186
,'1,2,4,7,9-pentachloro dibenzo-p-dioxin',82291-37-0,Toxin,4180186
,'1,2,4,7,9-Pentachlorodibenzo-P-dioxin',82291-37-0,Toxin,4180186
,'1,2,4,7,9-PENTACHLORODIBENZODIOXIN',82291-37-0,Toxin,4180186
,'Dibenzo-p-dioxin, 1,2,4,7,9-pentachloro',82291-37-0,Toxin,4180186
,Aluminium sulphide,1302-81-4,Toxin,4180186
,Aluminum selenide,1302-81-4,Toxin,4180186
,Aluminum sulfide (Al2S3),1302-81-4,Toxin,4180186
,'Aluminum sulfide, tech',1302-81-4,Toxin,4180186
,Dialuminium trisulphide,1302-81-4,Toxin,4180186
,'1,2,3,4,7-PENTACHLORODIBENZO-P-DIOXIN',39227-61-7,Toxin,4180186
,'1,2,3,4,7-Pentachlorodibenzo-P-dioxin',39227-61-7,Toxin,4180186
,'1,2,3,4,7-Pentachlorodibenzo-para-dioxin',39227-61-7,Toxin,4180186
,'1,2,3,4,7-Pentachlorodibenzodioxin',39227-61-7,Toxin,4180186
,'2,3-Dichlorodibenzo-P-dioxin',29446-15-9,Toxin,4180186
,'2,3-Dichlorodibenzo-para-dioxin',29446-15-9,Toxin,4180186
,'2,3-Dichlorodibenzodioxin',29446-15-9,Toxin,4180186
,'2,3-Dichlorooxanthrene',29446-15-9,Toxin,4180186
,(222)86Rn,14859-67-7,Toxin,4180186
,(222)Rn,14859-67-7,Toxin,4180186
,222Rn,14859-67-7,Toxin,4180186
,Radon 222,14859-67-7,Toxin,4180186
,'Radon, isotope of mass 222',14859-67-7,Toxin,4180186
,'1,2,4,7-TETRACHLORODIBENZOFURAN',83719-40-8,Toxin,4180186
,'Dibenzofuran, 1,2,4,7-tetrachloro',83719-40-8,Toxin,4180186
,'3,5,39-triiodothyroacetic acid',51-24-1,Toxin,4180186
,Tiracana,51-24-1,Toxin,4180186
,TRIAC,51-24-1,Toxin,4180186
,Triiodothyroacetic acid,51-24-1,Toxin,4180186
,'4-(4-Hydroxy-3-Iodo-Phenoxy)-3,5-Diiodo-Phenyl-Acetic Acid',51-24-1,Toxin,4180186
,'3,3'-Methylen-bis(4-hydroxy-cumarin)',66-76-2,Toxin,4180186
,'3,3'-Methylene-bis(4-hydroxycoumarine)',66-76-2,Toxin,4180186
,'3,3'-Methylenebis(4-hydroxy-1,2-benzopyrone)',66-76-2,Toxin,4180186
,'3,3'-Methylenebis(4-hydroxy-2H-1-benzopyran-2-one)',66-76-2,Toxin,4180186
,'3,3'-Methylenebis(4-hydroxycoumarin)',66-76-2,Toxin,4180186
,Bis(4-hydroxycoumarin-3-yl)methane,66-76-2,Toxin,4180186
,'bis-3,3'-(4-hydroxycoumarinyl)methane',66-76-2,Toxin,4180186
,Bis-Hydroxycoumarin,66-76-2,Toxin,4180186
,Bishydroxycoumarin,66-76-2,Toxin,4180186
,di-(4-hydroxy-3-coumarinyl)methane,66-76-2,Toxin,4180186
,Dicoumarin,66-76-2,Toxin,4180186
,Dicoumarol,66-76-2,Toxin,4180186
,Dicoumarolum,66-76-2,Toxin,4180186
,'8-Chloro-1-methyl-6-phenyl-4H-S-triazolo(4,3-a)(1,4)benzodiazepine',28981-97-7,Toxin,4180186
,Alplax,28981-97-7,Toxin,4180186
,Alprazolan,28981-97-7,Toxin,4180186
,Alpronax,28981-97-7,Toxin,4180186
,Alprox,28981-97-7,Toxin,4180186
,Alviz,28981-97-7,Toxin,4180186
,Cassadan,28981-97-7,Toxin,4180186
,Esparon,28981-97-7,Toxin,4180186
,Niravam,28981-97-7,Toxin,4180186
,Ralozam,28981-97-7,Toxin,4180186
,Restyl,28981-97-7,Toxin,4180186
,Solanax,28981-97-7,Toxin,4180186
,Tafil,28981-97-7,Toxin,4180186
,Trankimazin,28981-97-7,Toxin,4180186
,Tranquinal,28981-97-7,Toxin,4180186
,TUS-1,28981-97-7,Toxin,4180186
,Xanax,28981-97-7,Toxin,4180186
,Xanax XR,28981-97-7,Toxin,4180186
,Xanor,28981-97-7,Toxin,4180186
,'4'-Fluoro-N-isopropyl-2-(5-trifluoromethyl-1,3,4-thiadiazol-2-yloxy)acetanilide',142459-58-3,Toxin,4180186
,Fluthiamide,142459-58-3,Toxin,4180186
,'N-(4-Fluorophenyl)-N-(1-methylethyl)-2-5-(trifluoromethyl)-1,3,4-thiadiazol-2-yloxyacetamide',142459-58-3,Toxin,4180186
,'N-(4-Fluorophenyl)-N-(propan-2-yl)-2-{5-(trifluoromethyl)-1,3,4-thiadiazol-2-yloxy}acetamide',142459-58-3,Toxin,4180186
,'N-(4-Fluorophenyl)-N-isopropyl-2-5-(trifluoromethyl)-1,3,4-thiadiazol-2-yloxyacetamide',142459-58-3,Toxin,4180186
,'N-(4-Fluorophenyl)-N-isopropyl-2-{5-(trifluoromethyl)-1,3,4-thiadiazol-2-yloxy}acetamide',142459-58-3,Toxin,4180186
,'N-Isopropyl-(5-trifluoromethyl-1,3,4-thiadiazol-2-yl)-(4'-fluorooxyacetanilide)',142459-58-3,Toxin,4180186
,Thiafluamide,142459-58-3,Toxin,4180186
,'2,6-Diethyl aniline',579-66-8,Toxin,4180186
,'2,6-Diethyl-Aniline',579-66-8,Toxin,4180186
,'2,6-Diethyl-Benzamine',579-66-8,Toxin,4180186
,'2,6-Diethyl-Benzenamine',579-66-8,Toxin,4180186
,'2,6-Diethylbenzenamine, 9CI',579-66-8,Toxin,4180186
,'2-Amino-1,3-diethylbenzene',579-66-8,Toxin,4180186
,'1,1,1,3,3,3-Hexabutyldistannoxane',56-35-9,Toxin,4180186
,Bis(tri-n-butyl tin)oxide,56-35-9,Toxin,4180186
,Bis(tri-n-butyltin) oxide,56-35-9,Toxin,4180186
,Bis(tri-n-butyltin)oxide,56-35-9,Toxin,4180186
,Bis(tributyl tin)oxide,56-35-9,Toxin,4180186
,Bis(tributyloxide) of tin,56-35-9,Toxin,4180186
,Bis(tributylstannium) oxide,56-35-9,Toxin,4180186
,Bis(tributylstannyl)oxide,56-35-9,Toxin,4180186
,Bis(tributyltin)oxide,56-35-9,Toxin,4180186
,Bistri-n-butyltin(IV)oxide,56-35-9,Toxin,4180186
,Hexabutyl distannoxane,56-35-9,Toxin,4180186
,Hexabutylditin,56-35-9,Toxin,4180186
,Oxybis(tributylstannane),56-35-9,Toxin,4180186
,Oxybis(tributyltin),56-35-9,Toxin,4180186
,Oxybistributyltin,56-35-9,Toxin,4180186
,Oxyde de tributyletain,56-35-9,Toxin,4180186
,'Stannane, tri-n-butyl-, oxide',56-35-9,Toxin,4180186
,TBTO,56-35-9,Toxin,4180186
,'Tin, bis(tributyl)-, oxide',56-35-9,Toxin,4180186
,Tri-n-butyltin oxide,56-35-9,Toxin,4180186
,Tributyltin oxide,56-35-9,Toxin,4180186
,Tributyltin(IV) oxide,56-35-9,Toxin,4180186
,'1,2,3,4-TCDD',30746-58-8,Toxin,4180186
,'1,2,3,4-Tetrachlorodibenzo-P-dioxin',30746-58-8,Toxin,4180186
,'1,2,3,4-Tetrachlorodibenzo-para-dioxin',30746-58-8,Toxin,4180186
,'1,2,3,4-Tetrachlorodibenzodioxin',30746-58-8,Toxin,4180186
,'1,2,3,4-tetrachlorodibenzodioxine',30746-58-8,Toxin,4180186
,'1,2,3,4-tetrachlorodibenzob,e1,4dioxin',30746-58-8,Toxin,4180186
,'1,2,3,4-Tetrachlorooxanthrene',30746-58-8,Toxin,4180186
,'7-Bromo-5-(2-pyridyl)-3H-1,4-benzodiaxepin-2(1H)-one',1812-30-2,Toxin,4180186
,'7-Bromo-5-(2-pyridyl)-3H-1,4-benzodiazepin-2(1H)-one',1812-30-2,Toxin,4180186
,Bromazepamum,1812-30-2,Toxin,4180186
,Calmepam,1812-30-2,Toxin,4180186
,Creosedin,1812-30-2,Toxin,4180186
,Durazanil,1812-30-2,Toxin,4180186
,Lectopam,1812-30-2,Toxin,4180186
,Lekotam,1812-30-2,Toxin,4180186
,Lexaurin,1812-30-2,Toxin,4180186
,Lexilium,1812-30-2,Toxin,4180186
