county_ref_id,county_name,state,county_fips,urban_density_category,pm25_baseline_mean,ses_index,centroid_lat,centroid_lon
2810,Jackson County,VT,VT-006,Suburban,10.1323660187074,58.90,44.6003989552564,-71.6076122464475
2811,Monroe County,VT,VT-007,Small Town,6.22163221961543,76.87,43.1816474454932,-72.0501145681417
2812,Union County,VT,VT-008,Small Town,7.44946149365296,49.14,43.4704769380132,-72.4555428318482
2813,Clay County,VT,VT-009,Small Town,6.7158829884872,60.38,44.7781284436129,-72.7966368570687
2814,Marion County,VT,VT-010,Suburban,11.6353767961519,10.49,43.0539575638037,-73.2796421561193
2815,Adams County,VT,VT-011,Rural,4.97953228713802,42.42,43.7923522367686,-73.3330612261106
2816,Wayne County,VT,VT-012,Suburban,10.3798062013782,38.26,42.8682018768378,-72.7783478753238
2817,Greene County,VT,VT-013,Rural,3.55664651994603,46.36,44.2895504553954,-72.7779870795725
2818,Warren County,VT,VT-014,Small Town,6.32063960149817,67.62,43.5633611835511,-72.1808632831766
2819,Washington County,VA,VA-001,Suburban,11.1310064805684,23.78,37.1646645223288,-75.6103324937324
2820,Jefferson County,VA,VA-002,Small Town,7.96213575518088,78.50,36.9625389192391,-82.5793345832898
2821,Franklin County,VA,VA-003,Suburban,11.0481393817338,58.84,37.8741906185404,-82.1300483425553
2822,Lincoln County,VA,VA-004,Small Town,8.90903879902389,72.38,38.5730657469949,-83.2766108549929
2823,Madison County,VA,VA-005,Small Town,8.19175016166469,77.90,37.8554063921216,-77.4365074353453
2824,Jackson County,VA,VA-006,Suburban,11.6842626418569,12.88,37.3284542871501,-82.295544703882
2825,Monroe County,VA,VA-007,Small Town,8.73931089365979,75.84,37.2895602860375,-79.8714685343142
2826,Union County,VA,VA-008,Suburban,11.0319452380618,27.34,39.2383212697194,-81.7373709255089
2827,Clay County,VA,VA-009,Suburban,8.78798843801915,34.62,37.9252799620603,-82.3194846147429
2828,Marion County,VA,VA-010,Suburban,10.7951285555781,69.48,36.7541486995552,-79.9020318643362
2829,Adams County,VA,VA-011,Small Town,7.8601774121595,40.10,37.0397227922331,-83.0385449110422
2830,Wayne County,VA,VA-012,Suburban,9.96827494214536,83.78,36.8484661865354,-81.7025738809842
2831,Greene County,VA,VA-013,Small Town,6.7434669532156,13.23,36.7325830399569,-77.066756923858
2832,Warren County,VA,VA-014,Small Town,7.88818970187206,83.24,39.0905316200003,-83.5275481174787
2833,Fayette County,VA,VA-015,Suburban,9.06321301531488,87.99,39.2604326299426,-82.6790096134911
2834,Montgomery County,VA,VA-016,Small Town,8.21386425109222,56.99,37.8425199907386,-79.7383891006413
2835,Lake County,VA,VA-017,Small Town,6.19293372032982,66.81,38.8946117212498,-81.5568250455853
2836,Grant County,VA,VA-018,Small Town,6.35260893399576,56.40,39.4174327389082,-80.2499619353191
2837,Douglas County,VA,VA-019,Suburban,8.47094126252403,17.39,38.6359819737981,-79.5322311354863
2838,Hamilton County,VA,VA-020,Suburban,9.9155498362725,54.99,37.3334946768593,-76.0587162390873
2839,Perry County,VA,VA-021,Small Town,6.75599409269082,50.50,38.9022047065233,-80.6984986832698
2840,Pike County,VA,VA-022,Small Town,7.93569535514346,17.70,39.317505045259,-81.64703978195
2841,Polk County,VA,VA-023,Small Town,6.79177130478657,43.09,36.6893330948613,-82.9331433474685
2842,Randolph County,VA,VA-024,Suburban,10.2183318835573,66.29,38.0882471305388,-80.2305838650364
2843,Scott County,VA,VA-025,Small Town,7.96864702763395,31.23,36.5991342543649,-78.6063301764487
2844,Clark County,VA,VA-026,Suburban,9.0244359257456,18.72,37.1520225061398,-77.4222906225374
2845,Carroll County,VA,VA-027,Small Town,8.50534586449685,45.68,38.9269573789134,-76.6251873631138
2846,Harrison County,VA,VA-028,Suburban,8.90119974588083,65.20,38.4715643944838,-81.8905823941047
2847,Johnson County,VA,VA-029,Small Town,7.12407732913146,35.13,37.2935600545236,-83.2717207153724
2848,Knox County,VA,VA-030,Suburban,9.29908733365432,41.39,37.4931917022709,-75.6381319331648
2849,Lawrence County,VA,VA-031,Small Town,6.75157849445162,77.82,39.4754444341989,-78.0984824240342
2850,Morgan County,VA,VA-032,Suburban,10.0440909208411,64.52,38.5513302166922,-83.3441204714193
2851,Orange County,VA,VA-033,Suburban,8.19549483217514,83.39,37.9302146288156,-76.3994748594785
2852,Ross County,VA,VA-034,Small Town,6.17432041961656,26.72,38.8440949679725,-77.8820841222614
2853,Shelby County,VA,VA-035,Suburban,11.2555538279355,74.81,38.3591239824351,-79.3788408508056
2854,Sullivan County,VA,VA-036,Suburban,9.69899516471343,70.28,39.1289929267774,-77.6797667143126
2855,Wilson County,VA,VA-037,Suburban,11.0535594506608,78.54,39.2196644922382,-77.4221561172014
2856,Benton County,VA,VA-038,Suburban,9.34209602512376,53.49,39.2057224672754,-82.0971710652991
2857,Cass County,VA,VA-039,Small Town,6.25071599480402,49.42,37.6737930078078,-80.7115465515163
2858,Chester County,VA,VA-040,Suburban,10.1374397715127,43.24,37.1013253564035,-83.0877151549805
2859,Washington County,VA,VA-041,Small Town,8.80794746509594,91.31,37.380208197729,-77.7203880821229
2860,Jefferson County,VA,VA-042,Rural,3.62932650254235,13.36,37.6250677722731,-83.0582733230408
2861,Franklin County,VA,VA-043,Small Town,7.44950460894195,52.23,36.5179000853603,-75.7093476837932
2862,Lincoln County,VA,VA-044,Suburban,8.93674748307242,34.95,37.9942103302631,-76.8820487014389
2863,Madison County,VA,VA-045,Suburban,9.37681177171805,47.49,39.1111591872417,-80.4591581115924
2864,Jackson County,VA,VA-046,Small Town,6.34142452337479,76.64,37.2541682336304,-83.5150083471136
2865,Monroe County,VA,VA-047,Rural,4.56251958492527,13.01,38.6233044985691,-79.5808998642991
2866,Union County,VA,VA-048,Small Town,8.98551913975956,20.84,39.3643047701669,-78.191874648604
2867,Clay County,VA,VA-049,Suburban,9.70150014087094,69.92,38.6367962464041,-79.3574600499715
2868,Marion County,VA,VA-050,Small Town,8.06706373841765,68.85,39.2988819933461,-77.0857033313008
2869,Adams County,VA,VA-051,Small Town,7.68072402898448,35.58,36.8224476532505,-77.5597224372505
2870,Wayne County,VA,VA-052,Suburban,9.02357391277305,53.43,38.8165393243056,-83.5686572312781
2871,Greene County,VA,VA-053,Suburban,9.1777379510618,11.08,38.2711575774725,-78.2512172632035
2872,Warren County,VA,VA-054,Small Town,7.33067741392386,83.24,36.7179932390124,-76.774808972983
2873,Fayette County,VA,VA-055,Rural,3.5716531666474,90.94,38.3160725448722,-78.3819113652214
2874,Montgomery County,VA,VA-056,Suburban,8.26041197803367,62.58,38.3102299625154,-80.7548786961896
2875,Lake County,VA,VA-057,Suburban,8.69840986605957,20.87,38.2767333566857,-81.6218001640871
2876,Grant County,VA,VA-058,Suburban,10.9026886040925,57.81,37.538504348556,-77.7357818060379
2877,Douglas County,VA,VA-059,Suburban,9.30012844587329,14.75,37.5705054960138,-77.7087885823629
2878,Hamilton County,VA,VA-060,Small Town,7.79078067196258,24.90,38.6298444203996,-80.3302036010379
2879,Perry County,VA,VA-061,Suburban,10.4745501312878,24.84,39.1266124622537,-78.6291486446787
2880,Pike County,VA,VA-062,Suburban,10.3238482087091,95.00,38.0907141948465,-80.5872885542127
2881,Polk County,VA,VA-063,Suburban,9.12104133317583,26.40,37.470544131215,-77.8403884847249
2882,Randolph County,VA,VA-064,Small Town,7.84602169445128,64.43,37.40597551172,-75.3578756815012
2883,Scott County,VA,VA-065,Small Town,6.09918680144596,43.59,37.7486270325222,-79.8957682184196
2884,Clark County,VA,VA-066,Small Town,6.69359777432793,46.19,36.7487970187303,-81.1801785017134
2885,Carroll County,VA,VA-067,Small Town,7.9327201559159,68.94,36.790241864754,-83.4442427133324
2886,Harrison County,VA,VA-068,Suburban,10.716499932815,94.60,38.0495262269275,-77.9779442544964
2887,Johnson County,VA,VA-069,Small Town,6.9081094404091,14.67,36.5599326576666,-79.853956164769
2888,Knox County,VA,VA-070,Suburban,10.842425164329,38.51,38.3957051114744,-82.9825611229286
2889,Lawrence County,VA,VA-071,Small Town,6.47797623793722,62.82,39.1878083983102,-77.5527355090363
2890,Morgan County,VA,VA-072,Small Town,8.00967784986123,78.13,38.5541800882599,-83.3786265101867
2891,Orange County,VA,VA-073,Suburban,10.68643579451,92.64,36.8997957164462,-80.3406831711281
2892,Ross County,VA,VA-074,Suburban,9.21015458638537,90.83,39.0925255470856,-82.6327880935738
2893,Shelby County,VA,VA-075,Suburban,9.44360651963584,48.36,36.9745095310072,-81.3894080550737
2894,Sullivan County,VA,VA-076,Suburban,8.12540974341495,35.80,37.8608935641384,-77.3416379433483
2895,Wilson County,VA,VA-077,Small Town,8.4387304457879,29.09,38.0436272464372,-81.0639838797042
2896,Benton County,VA,VA-078,Small Town,7.49225560413891,67.89,38.3207589386804,-81.5960595222026
2897,Cass County,VA,VA-079,Rural,5.08018028460704,55.40,36.702121638529,-80.2623650794294
2898,Chester County,VA,VA-080,Suburban,8.20728407010005,32.72,38.2529941457028,-82.7035153084722
2899,Washington County,VA,VA-081,Suburban,9.68625345370254,14.00,37.611935541018,-83.6599571262353
2900,Jefferson County,VA,VA-082,Small Town,7.79707819354288,54.13,37.5209867101199,-75.4147706271784
2901,Franklin County,VA,VA-083,Small Town,6.31087840154074,31.65,38.8374806802821,-83.4800431947033
2902,Lincoln County,VA,VA-084,Small Town,8.44165046877807,65.43,39.2497324991457,-79.7653524290525
2903,Madison County,VA,VA-085,Suburban,11.1968887802049,59.42,38.848283866515,-82.5754954105911
2904,Jackson County,VA,VA-086,Suburban,9.10349012821647,65.45,37.2770447199808,-80.0882407814283
2905,Monroe County,VA,VA-087,Small Town,8.43315411979514,76.85,38.0283059481807,-80.5368647521299
2906,Union County,VA,VA-088,Suburban,8.64814250816273,78.66,38.3418940874621,-83.6573559093986
2907,Clay County,VA,VA-089,Small Town,6.65497759823135,86.74,36.5872420090311,-76.9396737289329
2908,Marion County,VA,VA-090,Suburban,10.4445714603576,19.41,37.5691338863698,-76.2880253246347
2909,Adams County,VA,VA-091,Suburban,10.803031624472,54.85,37.0634745493999,-76.1191881091249
2910,Wayne County,VA,VA-092,Small Town,7.86589193281345,21.77,38.9978754681983,-80.054987442585
2911,Greene County,VA,VA-093,Small Town,7.57201380944309,83.46,37.455785205423,-76.2475695434839
2912,Warren County,VA,VA-094,Suburban,11.3823778480071,47.91,38.2821498953668,-80.5042845961289
2913,Fayette County,VA,VA-095,Suburban,10.2788322389022,27.11,38.6835972342853,-82.8737689463458
2914,Washington County,WA,WA-001,Small Town,6.99521894818348,47.35,45.8735348548423,-117.696462069585
2915,Jefferson County,WA,WA-002,Small Town,8.88247469290432,81.51,46.953272702063,-117.801325951435
2916,Franklin County,WA,WA-003,Small Town,8.302300714644,50.08,45.5319070572134,-120.97580708109
2917,Lincoln County,WA,WA-004,Small Town,8.71276694032712,79.24,48.1670879593158,-117.544513453098
2918,Madison County,WA,WA-005,Small Town,7.57906439831337,61.94,45.7124893767192,-121.136760538772
2919,Jackson County,WA,WA-006,Suburban,11.3871085228318,56.21,45.5831745954676,-118.687341895257
2920,Monroe County,WA,WA-007,Small Town,7.38575800109575,69.19,46.2839479002938,-120.629117139144
2921,Union County,WA,WA-008,Small Town,8.54221003087756,65.49,48.2822375136268,-118.1383335857
2922,Clay County,WA,WA-009,Suburban,10.4732384120981,38.58,48.3541410196842,-124.138473976945
2923,Marion County,WA,WA-010,Small Town,8.43636040321656,56.14,46.5250025119591,-117.827802996149
2924,Adams County,WA,WA-011,Suburban,9.60001718900265,66.90,46.1867525663164,-120.617545414801
2925,Wayne County,WA,WA-012,Suburban,10.2892676284891,90.21,48.9377954027004,-123.727253000473
2926,Greene County,WA,WA-013,Small Town,6.83839890459345,92.36,46.9377094885756,-122.665183306762
2927,Warren County,WA,WA-014,Small Town,6.6034606391758,85.17,46.5992148547997,-123.084034270708
2928,Fayette County,WA,WA-015,Suburban,9.44600839661478,13.80,48.3857583694736,-122.220347364989
2929,Montgomery County,WA,WA-016,Small Town,6.62094971435625,48.08,48.0357123484434,-122.035404785142
2930,Lake County,WA,WA-017,Suburban,11.40370429606,83.16,46.4344515944198,-118.182451717574
2931,Grant County,WA,WA-018,Small Town,8.96385228888219,22.31,47.1193685804199,-119.674199945043
2932,Douglas County,WA,WA-019,Suburban,11.0965821961065,60.68,48.0324973923263,-119.484554028376
2933,Hamilton County,WA,WA-020,Small Town,8.96212494779394,66.50,47.1561244864279,-120.160754497304
2934,Perry County,WA,WA-021,Suburban,9.40811861254979,84.90,47.9913931806804,-118.434392796545
2935,Pike County,WA,WA-022,Small Town,7.14462241547044,69.00,45.6463794907146,-116.968286740834
2936,Polk County,WA,WA-023,Suburban,8.49664568113674,12.81,45.7269780733094,-118.714765497053
2937,Randolph County,WA,WA-024,Small Town,6.59203411256596,61.70,48.1560237566393,-118.325772383916
2938,Scott County,WA,WA-025,Suburban,8.22230842953288,70.58,47.8544292996139,-118.876932539328
2939,Clark County,WA,WA-026,Suburban,10.1834466425414,79.50,47.7966303888642,-121.056029590363
2940,Carroll County,WA,WA-027,Suburban,8.79862077790088,68.41,46.1811762742247,-119.128245533081
2941,Harrison County,WA,WA-028,Small Town,8.38034579703601,18.00,47.5406220752063,-123.254772036383
2942,Johnson County,WA,WA-029,Small Town,7.87432268789167,32.63,48.1627488371041,-119.805570262242
2943,Knox County,WA,WA-030,Suburban,10.6081610430669,72.95,46.5098171640268,-121.797781969534
2944,Lawrence County,WA,WA-031,Small Town,7.73600711509981,49.01,45.7479145121471,-118.663619936244
2945,Morgan County,WA,WA-032,Small Town,6.13689486106125,78.33,46.4131465625512,-121.420900388536
2946,Orange County,WA,WA-033,Small Town,8.86290572371772,78.22,47.1370091927239,-119.831913343874
2947,Ross County,WA,WA-034,Suburban,9.587129556391,86.81,46.6876613480728,-122.666225808003
2948,Shelby County,WA,WA-035,Small Town,7.41534976786269,66.17,48.5336660047499,-120.310271157491
2949,Sullivan County,WA,WA-036,Small Town,7.77902691443209,26.10,48.7850023454913,-124.482397529424
2950,Wilson County,WA,WA-037,Small Town,8.64457150418144,71.32,48.2379539783087,-122.520854452128
2951,Benton County,WA,WA-038,Small Town,6.07121470996069,65.88,48.8262275646614,-121.503925070533
2952,Cass County,WA,WA-039,Suburban,8.46452920847708,35.60,47.9224268437767,-119.467969950478
2953,Washington County,WV,WV-001,Small Town,8.71499161376,48.84,37.4066114713849,-78.4348927575184
2954,Jefferson County,WV,WV-002,Rural,5.46621275036021,85.53,39.2032681768503,-80.5028791449377
2955,Franklin County,WV,WV-003,Small Town,7.3637209972521,34.25,38.278562883168,-81.5271262506193
2956,Lincoln County,WV,WV-004,Rural,6.23192362111115,58.91,39.6795170851519,-81.9197205751955
2957,Madison County,WV,WV-005,Small Town,8.76200524341141,81.12,38.889439276872,-80.9164058754908
2958,Jackson County,WV,WV-006,Suburban,10.6534238902462,51.79,39.6554594985857,-79.9207245687881
2959,Monroe County,WV,WV-007,Rural,5.20325615014302,58.29,39.2630580211944,-79.5193229677185
2960,Union County,WV,WV-008,Suburban,11.8794321409811,93.19,38.5096742348538,-79.8375353730801
2961,Clay County,WV,WV-009,Suburban,11.6054147394845,43.32,39.9690242326422,-79.4930626899066
2962,Marion County,WV,WV-010,Rural,5.73592703004372,26.58,37.8323720837782,-79.8986146415714
2963,Adams County,WV,WV-011,Small Town,8.50559950190569,77.56,39.7610628300786,-80.8485068998903
2964,Wayne County,WV,WV-012,Rural,6.29238594138097,72.41,38.2708252914441,-78.4390686821065
2965,Greene County,WV,WV-013,Rural,4.95425092752785,64.75,40.4998746902041,-80.8345459218716
2966,Warren County,WV,WV-014,Rural,5.20540112382274,43.00,39.2525514935385,-82.0638498157105
2967,Fayette County,WV,WV-015,Small Town,8.77820632170856,81.00,40.2645651693912,-78.5125762599072
2968,Montgomery County,WV,WV-016,Small Town,8.8465797615631,69.97,40.4321087812818,-78.580043897582
2969,Lake County,WV,WV-017,Rural,5.25230947812993,68.58,39.5006491213093,-82.3073294614211
2970,Grant County,WV,WV-018,Suburban,10.6865694682956,48.72,37.6586626735004,-78.8845838310996
2971,Douglas County,WV,WV-019,Small Town,6.86902599523002,46.99,37.2649244619829,-80.7867774575064
2972,Hamilton County,WV,WV-020,Small Town,8.18095257987417,51.18,39.8788196098162,-81.6410281024773
2973,Perry County,WV,WV-021,Small Town,7.72319170976303,34.39,37.8093028823105,-78.5693061023534
2974,Pike County,WV,WV-022,Small Town,6.91834517719402,51.15,39.9858988010059,-78.0471091727838
2975,Polk County,WV,WV-023,Rural,3.67254084925708,85.90,39.1558573924717,-81.8704965227422
2976,Randolph County,WV,WV-024,Rural,4.21672440856739,29.82,38.5942508508845,-78.2683434849589
2977,Scott County,WV,WV-025,Small Town,7.78820166157056,29.50,37.9624224743695,-78.6728642854152
2978,Clark County,WV,WV-026,Rural,5.87855284172639,54.05,38.5437552369884,-80.9172696234302
2979,Carroll County,WV,WV-027,Small Town,8.78343942248047,44.26,38.5544491591627,-80.848290834992
2980,Harrison County,WV,WV-028,Small Town,8.81748569859819,79.90,39.1325089145745,-79.6437203167619
2981,Johnson County,WV,WV-029,Suburban,9.90531561867974,26.58,38.3094643394143,-80.0571810520387
2982,Knox County,WV,WV-030,Small Town,7.8641098445721,57.04,39.1594051688396,-78.3043714576189
2983,Lawrence County,WV,WV-031,Small Town,8.86255750755181,26.10,37.2100180481794,-79.3530926333506
2984,Morgan County,WV,WV-032,Small Town,7.40762859577992,12.33,40.4588012733186,-80.5577749290547
2985,Orange County,WV,WV-033,Small Town,8.00144467963302,57.15,40.4495868538778,-81.1388207991544
2986,Ross County,WV,WV-034,Rural,6.0858927377182,40.50,38.5339051305295,-82.3868312011339
2987,Shelby County,WV,WV-035,Small Town,8.34691018920645,65.18,37.684665023084,-80.5754857983615
2988,Sullivan County,WV,WV-036,Suburban,11.4543029922933,55.03,39.2966048348958,-78.489211179268
2989,Wilson County,WV,WV-037,Rural,3.55735247805038,90.04,39.2428507623139,-78.3077330497157
2990,Benton County,WV,WV-038,Small Town,6.81883909463732,36.18,39.2120373045826,-79.4139813692528
2991,Cass County,WV,WV-039,Small Town,8.57151162673577,11.91,38.2822419729374,-81.7095461254065
2992,Chester County,WV,WV-040,Rural,4.53774139008512,35.75,39.7966270150286,-79.998906760847
2993,Washington County,WV,WV-041,Small Town,7.22876668132213,44.59,37.7821871364451,-82.3909385666394
2994,Jefferson County,WV,WV-042,Rural,5.39313361871835,56.94,37.2484843122345,-78.4154164035542
2995,Franklin County,WV,WV-043,Rural,3.63933961491827,26.01,37.5085011524828,-77.8826761021609
